activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
663016,27273236,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C#CCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,CHEMBL5726360,7.09,=,=,IC50,nM,82.0,CHEMBL4822,IC50,nM,82.0
663017,27273239,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CCC3)cs2)CO1,CHEMBL5726360,6.42,=,=,IC50,nM,376.0,CHEMBL4822,IC50,nM,376.0
663018,27273242,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,CC#CCOc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,CHEMBL5726360,7.75,=,=,IC50,nM,18.0,CHEMBL4822,IC50,nM,18.0
663019,27273245,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3nc(C(F)F)co3)cs2)CO1,CHEMBL5726360,7.12,=,=,IC50,nM,75.0,CHEMBL4822,IC50,nM,75.0
663020,27273248,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,Cc1cn(C(F)F)nc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,CHEMBL5726360,8.70,=,=,IC50,nM,2.0,CHEMBL4822,IC50,nM,2.0
663021,27273251,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cn3)cs2)CO1,CHEMBL5726360,6.75,=,=,IC50,nM,177.0,CHEMBL4822,IC50,nM,177.0
663022,27273254,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,Cc1nc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,CHEMBL5726360,7.48,=,=,IC50,nM,33.0,CHEMBL4822,IC50,nM,33.0
663023,27273257,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)cs2)CO1,CHEMBL5726360,7.60,=,=,IC50,nM,25.0,CHEMBL4822,IC50,nM,25.0
663024,27273260,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,COCC(F)(F)c1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,CHEMBL5726360,6.66,=,=,IC50,nM,220.0,CHEMBL4822,IC50,nM,220.0
663025,27273263,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OCC#N)cn3)cs2)CO1,CHEMBL5726360,6.35,=,=,IC50,nM,447.0,CHEMBL4822,IC50,nM,447.0
663026,27273266,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,Cc1oc(CF)nc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,CHEMBL5726360,7.92,=,=,IC50,nM,12.0,CHEMBL4822,IC50,nM,12.0
663027,27273269,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,COCC(F)(F)c1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,CHEMBL5726360,6.55,=,=,IC50,nM,282.0,CHEMBL4822,IC50,nM,282.0
663028,27273272,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,CCC(F)(F)Oc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,CHEMBL5726360,6.51,=,=,IC50,nM,308.0,CHEMBL4822,IC50,nM,308.0
663029,27273275,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C34CC(C3)C4)cs2)CO1,CHEMBL5726360,7.07,=,=,IC50,nM,85.0,CHEMBL4822,IC50,nM,85.0
663030,27273278,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C#N)CC3)cs2)CO1,CHEMBL5726360,6.46,=,=,IC50,nM,348.0,CHEMBL4822,IC50,nM,348.0
663031,27273281,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CC3)cs2)CO1,CHEMBL5726360,6.32,=,=,IC50,nM,475.0,CHEMBL4822,IC50,nM,475.0
663032,27273284,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C#N)CCC3)cs2)CO1,CHEMBL5726360,7.03,=,=,IC50,nM,94.0,CHEMBL4822,IC50,nM,94.0
663033,27273287,CHEMBL5732542,"Cell-Free Assay: Beta-secretase (BACE) is one of the enzymes involved in the generation of the amyloid beta peptide found in the amyloid plaques of Alzheimer's Disease patients. This assay measures the inhibition of the beta-secretase enzyme as it cleaves a non-native peptide.A synthetic APP substrate that can be cleaved by beta-secretase having N-terminal biotin and made fluorescent by the covalent attachment of Oregon Green at the Cys residue is used to assay beta-secretase activity in the presence or absence of the inhibitory compounds. The substrate is Biotin-GLTNIKTEEISEISY^EVEFR-C[Oregon Green]KK-OH. The BACE1 enzyme is affinity purified material from conditioned media of CHO-K1 cells that have been transfected with a soluble BACE construct (BACE1deltaTM96His). Compounds are incubated in a ½ log dose response curve from a top concentration of 100 μM with BACE1 enzyme and the biotinylated fluorescent peptide in 384-well black plates (Thermo Scientific #4318). BACE1 is at a final concentration of 0.1 nM with a final concentration of peptide substrate of 150 nM in a reaction volume of 30 μL assay buffer [100 mM sodium acetate, pH 4.5 (brought to pH with acetic acid), and 0.001% Tween-20]. Plates are covered and incubated for 3 hours at 37° C. The reaction is stopped with the addition of 30 μL of 1.5 μM Streptavidin (Pierce, #21125). After a 10 minute incubation at room temperature, plates are read on a PerkinElmer EnVision for fluorescence polarization (Ex485 nm/Em530 nm).",B,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C)CCC3)cs2)CO1,CHEMBL5726360,6.34,=,=,IC50,nM,461.0,CHEMBL4822,IC50,nM,461.0
